date,store_id,sku_id,sku_name,category,unit_price,units_sold,revenue,promo_flag
2025-05-29,STR-DEMO-01,SKU-D003,Atta 5kg,Grocery,280.0,81,22680.0,0
2025-03-01,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,46,2070.0,0
2025-03-02,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,57,2565.0,0
2025-03-03,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,48,2160.0,0
2025-03-04,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,61,2745.0,1
2025-03-05,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,49,2205.0,0
2025-03-06,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,62,2790.0,1
2025-03-07,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-03-08,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,61,2745.0,0
2025-03-09,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,55,2475.0,0
2025-03-10,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-03-11,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-03-12,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,49,2205.0,0
2025-03-13,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-03-14,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,43,1935.0,0
2025-03-15,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,59,2655.0,0
2025-03-16,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-03-17,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,60,2700.0,1
2025-03-18,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,34,1530.0,0
2025-03-19,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,36,1620.0,0
2025-03-20,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,38,1710.0,0
2025-03-21,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,38,1710.0,0
2025-03-22,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,52,2340.0,0
2025-03-23,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,60,2700.0,1
2025-03-24,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,36,1620.0,0
2025-03-25,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,42,1890.0,0
2025-03-26,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,42,1890.0,0
2025-03-27,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,41,1845.0,0
2025-03-28,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,47,2115.0,0
2025-03-29,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,58,2610.0,0
2025-03-30,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,55,2475.0,0
2025-03-31,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,46,2070.0,0
2025-04-01,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,68,3060.0,1
2025-04-02,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-04-03,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-04-04,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,50,2250.0,0
2025-04-05,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,61,2745.0,0
2025-04-06,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,64,2880.0,0
2025-04-07,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,52,2340.0,0
2025-04-08,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,41,1845.0,0
2025-04-09,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,52,2340.0,0
2025-04-10,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,55,2475.0,0
2025-04-11,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,49,2205.0,0
2025-04-12,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,57,2565.0,0
2025-04-13,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,52,2340.0,0
2025-04-14,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,49,2205.0,0
2025-04-15,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,42,1890.0,0
2025-04-16,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,44,1980.0,0
2025-04-17,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,44,1980.0,0
2025-04-18,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,50,2250.0,1
2025-04-19,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,49,2205.0,0
2025-04-20,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,41,1845.0,0
2025-04-21,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,41,1845.0,0
2025-04-22,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,36,1620.0,0
2025-04-23,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,43,1935.0,0
2025-04-24,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,42,1890.0,0
2025-04-25,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,44,1980.0,0
2025-04-26,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-04-27,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,57,2565.0,0
2025-04-28,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-04-29,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,47,2115.0,0
2025-04-30,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,50,2250.0,0
2025-05-01,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-05-02,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,50,2250.0,0
2025-05-03,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,68,3060.0,0
2025-05-04,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,93,4185.0,1
2025-05-05,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-05-06,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-05-07,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-05-08,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,46,2070.0,0
2025-05-09,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,43,1935.0,0
2025-05-10,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-05-11,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,53,2385.0,0
2025-05-12,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,42,1890.0,0
2025-05-13,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,39,1755.0,0
2025-05-14,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,38,1710.0,0
2025-05-15,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,40,1800.0,0
2025-05-16,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,38,1710.0,0
2025-05-17,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,48,2160.0,0
2025-05-18,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,43,1935.0,0
2025-05-19,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,47,2115.0,0
2025-05-20,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,40,1800.0,0
2025-05-21,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,48,2160.0,0
2025-05-22,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,42,1890.0,0
2025-05-23,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,46,2070.0,0
2025-05-24,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,52,2340.0,0
2025-05-25,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,63,2835.0,0
2025-05-26,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,51,2295.0,0
2025-05-27,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,48,2160.0,0
2025-05-28,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,66,2970.0,1
2025-05-29,STR-DEMO-01,SKU-D004,Banana Chips,Snacks,45.0,55,2475.0,0
