date,store_id,sku_id,sku_name,category,unit_price,units_sold,revenue,promo_flag
2025-04-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,67,3015.0,0
2025-04-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,76,3420.0,0
2025-04-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,66,2970.0,0
2025-04-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,81,3645.0,0
2025-04-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,98,4410.0,0
2025-04-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,86,3870.0,0
2025-04-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,90,4050.0,0
2025-04-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,93,4185.0,0
2025-04-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,91,4095.0,0
2025-04-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,89,4005.0,0
2025-04-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,93,4185.0,0
2025-04-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,86,3870.0,0
2025-04-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,0
2025-04-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,73,3285.0,0
2025-04-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,73,3285.0,0
2025-04-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,70,3150.0,0
2025-04-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,0
2025-04-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,70,3150.0,0
2025-04-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,0
2025-04-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,1
2025-04-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,60,2700.0,0
2025-04-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,59,2655.0,0
2025-04-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,65,2925.0,0
2025-04-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,58,2610.0,0
2025-04-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,54,2430.0,0
2025-04-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,67,3015.0,0
2025-04-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,68,3060.0,0
2025-04-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,61,2745.0,0
2025-04-30,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,0
2025-05-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,66,2970.0,0
2025-05-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,88,3960.0,0
2025-05-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,85,3825.0,0
2025-05-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,82,3690.0,0
2025-05-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,81,3645.0,0
2025-05-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,88,3960.0,0
2025-05-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,91,4095.0,0
2025-05-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,98,4410.0,0
2025-05-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,84,3780.0,0
2025-05-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,139,6255.0,1
2025-05-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,112,5040.0,1
2025-05-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,78,3510.0,0
2025-05-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,73,3285.0,0
2025-05-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,74,3330.0,0
2025-05-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,109,4905.0,1
2025-05-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,70,3150.0,0
2025-05-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,101,4545.0,1
2025-05-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,76,3420.0,0
2025-05-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,67,3015.0,0
2025-05-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,60,2700.0,0
2025-05-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,55,2475.0,0
2025-05-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,67,3015.0,0
2025-05-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,56,2520.0,0
2025-05-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,63,2835.0,0
2025-05-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,64,2880.0,0
2025-05-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,63,2835.0,0
2025-05-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,55,2475.0,0
2025-05-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,75,3375.0,0
2025-05-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,65,2925.0,0
2025-05-30,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,74,3330.0,0
2025-05-31,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,73,3285.0,0
2025-06-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,86,3870.0,0
2025-06-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,91,4095.0,0
2025-06-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,126,5670.0,1
2025-06-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,120,5400.0,1
2025-06-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,80,3600.0,0
2025-06-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,96,4320.0,0
2025-06-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,85,3825.0,0
2025-06-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,91,4095.0,0
2025-06-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,87,3915.0,0
2025-06-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,75,3375.0,0
2025-06-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,81,3645.0,0
2025-06-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,87,3915.0,0
2025-06-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,75,3375.0,0
2025-06-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,90,4050.0,0
2025-06-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,97,4365.0,0
2025-06-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,0
2025-06-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,72,3240.0,0
2025-06-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,71,3195.0,0
2025-06-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,60,2700.0,0
2025-06-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,64,2880.0,0
2025-06-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,63,2835.0,0
2025-06-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,66,2970.0,0
2025-06-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,63,2835.0,0
2025-06-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,74,3330.0,1
2025-06-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,66,2970.0,1
2025-06-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,57,2565.0,0
2025-06-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,95,4275.0,1
2025-06-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,68,3060.0,0
2025-06-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,45.0,84,3780.0,0
2025-01-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-01-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,67,28140.0,1
2025-01-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-01-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-01-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-01-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,58,24360.0,0
2025-01-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-01-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-01-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-01-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-01-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-01-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-01-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,79,33180.0,1
2025-01-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,80,33600.0,1
2025-01-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-01-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-01-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-01-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-01-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-01-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-01-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-01-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,43,18060.0,0
2025-01-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-01-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,43,18060.0,0
2025-01-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-01-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,56,23520.0,0
2025-01-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-01-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-01-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-01-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,46,19320.0,0
2025-01-31,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-02-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-02-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-02-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-02-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,58,24360.0,0
2025-02-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,79,33180.0,1
2025-02-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,68,28560.0,0
2025-02-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-02-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,64,26880.0,0
2025-02-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,58,24360.0,0
2025-02-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-02-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-02-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,66,27720.0,1
2025-02-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-02-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,59,24780.0,0
2025-02-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-02-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-02-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,56,23520.0,0
2025-02-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,49,20580.0,0
2025-02-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-02-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-02-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-02-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-02-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-02-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-02-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,46,19320.0,0
2025-02-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,44,18480.0,0
2025-02-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,42,17640.0,0
2025-02-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-03-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-03-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,59,24780.0,0
2025-03-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,50,21000.0,0
2025-03-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-03-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-03-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,90,37800.0,1
2025-03-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,68,28560.0,0
2025-03-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,73,30660.0,0
2025-03-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-03-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,75,31500.0,0
2025-03-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,56,23520.0,0
2025-03-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-03-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,62,26040.0,0
2025-03-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,58,24360.0,0
2025-03-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-03-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,49,20580.0,0
2025-03-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,49,20580.0,0
2025-03-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-03-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-03-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,44,18480.0,0
2025-03-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,46,19320.0,0
2025-03-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-03-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-03-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,40,16800.0,0
2025-03-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-03-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-03-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-03-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,44,18480.0,0
2025-03-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-03-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-03-31,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,41,17220.0,0
2025-04-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,50,21000.0,0
2025-04-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-04-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-04-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-04-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-04-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-04-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,59,24780.0,0
2025-04-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-04-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,59,24780.0,0
2025-04-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-04-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-04-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-04-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,66,27720.0,0
2025-04-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,62,26040.0,0
2025-04-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-04-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-04-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-04-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,50,21000.0,0
2025-04-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-04-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-04-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-04-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-04-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-04-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,42,17640.0,0
2025-04-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-04-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-04-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-04-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-04-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-04-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-05-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,46,19320.0,0
2025-05-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-05-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-05-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,59,24780.0,0
2025-05-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,58,24360.0,0
2025-05-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,67,28140.0,0
2025-05-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-05-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-05-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,79,33180.0,1
2025-05-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,69,28980.0,0
2025-05-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,62,26040.0,0
2025-05-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,59,24780.0,0
2025-05-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-05-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-05-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-05-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-05-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-05-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,76,31920.0,1
2025-05-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,44,18480.0,0
2025-05-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-05-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-05-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,54,22680.0,0
2025-05-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,46,19320.0,0
2025-05-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-05-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-05-26,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-05-27,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-05-28,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,49,20580.0,0
2025-05-29,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-05-30,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,75,31500.0,1
2025-05-31,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,52,21840.0,0
2025-06-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,56,23520.0,0
2025-06-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-06-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-06-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,57,23940.0,0
2025-06-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-06-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,62,26040.0,0
2025-06-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-06-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-06-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,60,25200.0,0
2025-06-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,65,27300.0,0
2025-06-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,76,31920.0,1
2025-06-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-06-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,61,25620.0,0
2025-06-14,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,63,26460.0,0
2025-06-15,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,53,22260.0,0
2025-06-16,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,55,23100.0,0
2025-06-17,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-06-18,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-06-19,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,45,18900.0,0
2025-06-20,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,43,18060.0,0
2025-06-21,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,51,21420.0,0
2025-06-22,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,45,18900.0,0
2025-06-23,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
2025-06-24,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,48,20160.0,0
2025-06-25,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,420.0,47,19740.0,0
