date,store_id,sku_id,sku_name,category,unit_price,units_sold,revenue,promo_flag,lag_1,lag_7,roll_7_mean,roll_7_std,dow,weekofyear
2025-01-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,95,189.05,0,88,68,87.28571428571429,5.736267244886862,4,2
2025-01-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,92,183.08,0,95,76,89.57142857142857,3.0472470011002195,5,2
2025-01-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,86,171.14,0,92,86,89.57142857142857,3.047247001100219,6,2
2025-01-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,108,214.92,0,86,90,92.14285714285714,7.625146368618582,7,2
2025-01-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,95,189.05,0,108,88,93.14285714285714,7.448234050846582,1,2
2025-01-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,95,88,90.85714285714286,10.93051647801651,2,3
2025-01-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,69,137.31,0,72,88,88.14285714285714,13.752921767495707,3,3
2025-01-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,79,157.21,0,69,95,85.85714285714286,13.752921767495703,4,3
2025-01-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,75,149.25,0,79,92,83.42857142857143,13.986387940388596,5,3
2025-01-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,57,113.43,0,75,86,79.28571428571429,17.05593040278841,6,3
2025-01-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,57,108,74.14285714285714,11.466306749611684,7,3
2025-01-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,75,149.25,0,72,95,71.28571428571429,7.040698017343776,1,3
2025-01-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,59,117.41,0,75,72,69.42857142857143,8.403514004215594,2,4
2025-01-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,64,127.36,0,59,69,68.71428571428571,8.654753717163873,3,4
2025-01-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,61,121.39,0,64,79,66.14285714285714,7.712080813644944,4,4
2025-01-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,57,113.43,0,61,75,63.57142857142857,7.2538987874830205,5,4
2025-01-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,62,123.38,0,57,57,64.28571428571429,6.725927091345494,6,4
2025-01-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,92,183.08,1,62,72,67.14285714285714,12.401996767034083,7,4
2025-01-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,89,177.11,1,92,75,69.14285714285714,14.78094010799687,1,4
2025-01-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,52,103.48,0,89,59,68.14285714285714,15.784259790780725,2,5
2025-01-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,57,113.43,0,52,64,67.14285714285714,16.303665962277435,3,5
2025-01-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,64,127.36,0,57,61,67.57142857142857,16.154020581650286,4,5
2025-01-30,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,69,137.31,0,64,57,69.28571428571429,15.467323467170889,5,5
2025-01-31,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,80,159.2,0,69,62,71.85714285714286,15.550225844325343,6,5
2025-02-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,84,167.16,0,80,92,70.71428571428571,14.04414807804643,7,5
2025-02-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,87,173.13,0,84,89,70.42857142857143,13.624208146495985,1,5
2025-02-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,83,165.17,0,87,52,74.85714285714286,11.509830167130637,2,6
2025-02-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,81,161.19,0,83,57,78.28571428571429,8.479667558622916,3,6
2025-02-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,80,159.2,0,81,64,80.57142857142857,5.6820519432432395,4,6
2025-02-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,93,185.07,0,80,69,84.0,4.69041575982343,5,6
2025-02-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,106,210.94,1,93,80,87.71428571428571,9.159954252329095,6,6
2025-02-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,121,240.79,1,106,84,93.0,15.286159317064138,7,6
2025-02-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,96,191.04,0,121,87,94.28571428571429,15.07441857048209,1,6
2025-02-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,93,185.07,0,96,83,95.71428571428571,14.279522467672436,2,7
2025-02-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,81,161.19,0,93,81,95.71428571428571,14.279522467672438,3,7
2025-02-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,78,155.22,0,81,80,95.42857142857143,14.661254412647674,4,7
2025-02-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,78,155.22,0,78,93,93.28571428571429,16.100872499280754,5,7
2025-02-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,79,157.21,0,78,106,89.42857142857143,15.778224898650066,6,7
2025-02-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,79,157.21,0,79,121,83.42857142857143,7.67804538618918,7,7
2025-02-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,84,167.16,0,79,96,81.71428571428571,5.4072262055600415,1,7
2025-02-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,73,145.27,0,84,93,78.85714285714286,3.3380918415851193,2,8
2025-02-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,64,127.36,0,73,81,76.42857142857143,6.347102826149445,3,8
2025-02-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,64,78,75.57142857142857,6.5027466724234495,4,8
2025-02-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,61,121.39,0,72,78,73.14285714285714,8.355209381548962,5,8
2025-02-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,64,127.36,0,61,79,71.0,8.524474568362951,6,8
2025-02-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,66,131.34,0,64,79,69.14285714285714,7.883074092183654,7,8
2025-02-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,66,131.34,0,66,84,66.57142857142857,4.3915503282684,1,8
2025-02-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,51,101.49,0,66,73,63.42857142857143,6.425396041156863,2,9
2025-02-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,74,147.26,1,51,64,64.85714285714286,7.5813053279887415,3,9
2025-02-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,61,121.39,0,74,72,63.285714285714285,6.969320524371695,4,9
2025-02-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,70,139.3,0,61,61,64.57142857142857,7.2997064520235515,5,9
2025-02-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,69,137.31,0,70,64,65.28571428571429,7.476948702830714,6,9
2025-03-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,76,151.24,0,69,66,66.71428571428571,8.518886580500327,7,9
2025-03-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,85,169.15,0,76,66,69.42857142857143,10.937049310442356,1,9
2025-03-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,83,165.17,0,85,51,74.0,8.32666399786453,2,10
2025-03-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,80,159.2,0,83,74,74.85714285714286,8.629958891917763,3,10
2025-03-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,84,167.16,0,80,61,78.14285714285714,6.618876325292973,4,10
2025-03-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,85,169.15,0,84,70,80.28571428571429,5.936168397046637,5,10
2025-03-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,86,171.14,0,85,69,82.71428571428571,3.545621041711675,6,10
2025-03-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,0,86,76,84.85714285714286,3.338091841585117,7,10
2025-03-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,0,91,85,85.71428571428571,4.070801956792862,1,10
2025-03-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,93,185.07,0,91,83,87.14285714285714,4.670066788550652,2,11
2025-03-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,129,256.71,1,93,80,94.14285714285714,15.752550813847801,3,11
2025-03-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,85,169.15,0,129,84,94.28571428571429,15.649433277430909,4,11
2025-03-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,83,165.17,0,85,85,94.0,15.86400537905439,5,11
2025-03-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,95,189.05,1,83,86,95.28571428571429,15.467323467170885,6,11
2025-03-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,74,147.26,0,95,91,92.85714285714286,17.458795027421676,7,11
2025-03-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,94,187.06,0,74,91,93.28571428571429,17.442422287001747,1,11
2025-03-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,69,137.31,0,94,93,89.85714285714286,19.718253568952903,2,12
2025-03-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,53,105.47,0,69,129,79.0,14.91084616423003,3,12
2025-03-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,80,159.2,0,53,85,78.28571428571429,14.693698033672868,4,12
2025-03-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,62,123.38,0,80,83,75.28571428571429,15.68135076786314,5,12
2025-03-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,54,107.46,0,62,95,69.42857142857143,14.717983816374021,6,12
2025-03-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,1,54,74,71.85714285714286,16.846647257229666,7,12
2025-03-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,69,137.31,0,91,94,68.28571428571429,13.732131246511903,1,12
2025-03-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,61,121.39,0,69,69,67.14285714285714,13.993195625357483,2,13
2025-03-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,62,123.38,0,61,53,68.42857142857143,12.843378875996027,3,13
2025-03-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,54,107.46,0,62,80,64.71428571428571,12.69795634100603,4,13
2025-03-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,67,133.33,0,54,62,65.42857142857143,12.66039945205973,5,13
2025-03-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,69,137.31,0,67,54,67.57142857142857,11.631238725334216,6,13
2025-03-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,80,159.2,0,69,91,66.0,8.164965809277259,7,13
2025-03-30,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,76,151.24,0,80,69,67.0,8.981462390204985,1,13
2025-03-31,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,68,135.32,0,76,61,68.0,8.582928793055821,2,14
2025-04-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,96,191.04,1,68,62,72.85714285714286,13.069411762184396,3,14
2025-04-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,67,133.33,0,96,54,74.71428571428571,10.641338977689568,4,14
2025-04-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,76,151.24,0,67,67,76.0,10.082988974836114,5,14
2025-04-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,66,131.34,0,76,69,75.57142857142857,10.485818086939185,6,14
2025-04-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,81,161.19,0,66,80,75.71428571428571,10.562737740350679,7,14
2025-04-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,98,195.02,0,81,76,78.85714285714286,13.520707222979272,1,14
2025-04-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,86,171.14,0,98,68,81.42857142857143,12.804389128434863,2,15
2025-04-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,90,179.1,0,86,96,80.57142857142857,11.830147123023488,3,15
2025-04-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,93,185.07,0,90,67,84.28571428571429,10.904346009952265,4,15
2025-04-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,0,93,76,86.42857142857143,10.469911538262757,5,15
2025-04-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,89,177.11,0,91,66,89.71428571428571,5.3452248382484875,6,15
2025-04-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,93,185.07,0,89,81,91.42857142857143,3.7796447300922726,7,15
2025-04-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,86,171.14,0,93,98,89.71428571428571,2.9277002188455987,1,15
2025-04-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,86,86,87.71428571428571,7.3419862370316356,2,16
2025-04-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,73,145.27,0,72,90,85.28571428571429,9.068522219088141,3,16
2025-04-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,73,145.27,0,73,93,82.42857142857143,9.378293072429596,4,16
2025-04-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,70,139.3,0,73,91,79.42857142857143,9.536895771286426,5,16
2025-04-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,70,89,77.0,8.83176086632785,6,16
2025-04-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,70,139.3,0,72,93,73.71428571428571,5.5592051504474895,7,16
2025-04-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,70,86,71.71428571428571,1.2535663410560187,1,16
2025-04-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,1,72,72,71.71428571428571,1.253566341056018,2,17
2025-04-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,60,119.4,0,72,73,69.85714285714286,4.488079449258573,3,17
2025-04-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,59,117.41,0,60,73,67.85714285714286,5.785861256216788,4,17
2025-04-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,65,129.35,0,59,70,67.14285714285714,5.785861256216786,5,17
2025-04-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,58,115.42,0,65,72,65.14285714285714,6.229729031789729,6,17
2025-04-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,54,107.46,0,58,70,62.857142857142854,7.033931367037245,7,17
2025-04-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,67,133.33,0,54,72,62.142857142857146,6.148944934663492,1,17
2025-04-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,68,135.32,0,67,72,61.57142857142857,5.19156825558337,2,18
2025-04-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,61,121.39,0,68,60,61.714285714285715,5.154748157905347,3,18
2025-04-30,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,61,59,63.57142857142857,6.241184258807054,4,18
2025-05-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,66,131.34,0,72,65,63.714285714285715,6.2905825303725695,5,18
2025-05-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,88,175.12,0,66,58,68.0,10.535653752852737,6,18
2025-05-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,85,169.15,0,88,54,72.42857142857143,10.17934416448563,7,18
2025-05-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,82,163.18,0,85,67,74.57142857142857,10.42204622994197,1,18
2025-05-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,81,161.19,0,82,68,76.42857142857143,10.212037714663722,2,19
2025-05-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,88,175.12,0,81,61,80.28571428571429,8.34094890114,3,19
2025-05-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,0,88,72,83.0,8.286535263104033,4,19
2025-05-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,98,195.02,0,91,66,87.57142857142857,5.798193478924935,5,19
2025-05-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,84,167.16,0,98,88,87.0,5.944184833375667,6,19
2025-05-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,139,276.61,1,84,85,94.71428571428571,20.393743204835204,7,19
2025-05-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,112,222.88,1,139,82,99.0,20.428737928059412,1,19
2025-05-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,78,155.22,0,112,81,98.57142857142857,20.89543126185836,2,20
2025-05-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,73,145.27,0,78,88,96.42857142857143,22.838980879606858,3,20
2025-05-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,74,147.26,0,73,91,94.0,24.365275838099326,4,20
2025-05-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,109,216.91,1,74,98,95.57142857142857,25.012377888138655,5,20
2025-05-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,70,139.3,0,109,84,93.57142857142857,26.601109894495902,6,20
2025-05-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,101,200.99,1,70,139,88.14285714285714,18.39772242632741,7,20
2025-05-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,76,151.24,0,101,112,83.0,15.405626677721791,1,20
2025-05-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,67,133.33,0,76,78,81.42857142857143,16.521270561079163,2,21
2025-05-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,60,119.4,0,67,73,79.57142857142857,18.26524151548639,3,21
2025-05-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,55,109.45,0,60,74,76.85714285714286,20.505516098752317,4,21
2025-05-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,67,133.33,0,55,109,70.85714285714286,14.91563577177287,5,21
2025-05-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,56,111.44,0,67,70,68.85714285714286,15.952309879017221,6,21
2025-05-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,63,125.37,0,56,101,63.42857142857143,7.322502824789325,7,21
2025-05-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,64,127.36,0,63,76,61.714285714285715,4.8892496259407645,1,21
2025-05-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,63,125.37,0,64,67,61.142857142857146,4.3752550946038715,2,22
2025-05-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,55,109.45,0,63,60,60.42857142857143,4.961758520831865,3,22
2025-05-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,75,149.25,0,55,55,63.285714285714285,6.750661343263233,4,22
2025-05-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,65,129.35,0,75,67,63.0,6.608075867199668,5,22
2025-05-30,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,74,147.26,0,65,56,65.57142857142857,6.924765768773767,6,22
2025-05-31,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,73,145.27,0,74,63,67.0,7.325753658611969,7,22
2025-06-01,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,86,171.14,0,73,64,70.14285714285714,10.04039460427347,1,22
2025-06-02,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,0,86,63,74.14285714285714,12.088955998880014,2,23
2025-06-03,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,126,250.74,1,91,55,84.28571428571429,20.32825853923782,3,23
2025-06-04,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,120,238.8,1,126,75,90.71428571428571,23.732637764018044,4,23
2025-06-05,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,80,159.2,0,120,65,92.85714285714286,21.605775242039424,5,23
2025-06-06,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,96,191.04,0,80,74,96.0,19.9415813481947,6,23
2025-06-07,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,85,169.15,0,96,73,97.71428571428571,18.06206231962716,7,23
2025-06-08,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,91,181.09,0,85,86,98.42857142857143,17.61492873348383,1,23
2025-06-09,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,87,173.13,0,91,91,97.85714285714286,17.95762207187217,2,24
2025-06-10,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,75,149.25,0,87,126,90.57142857142857,14.683972474063266,3,24
2025-06-11,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,81,161.19,0,75,120,85.0,7.094598884597586,4,24
2025-06-12,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,87,173.13,0,81,80,86.0,6.757711644237765,5,24
2025-06-13,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,75,149.25,0,87,96,83.0,6.218252702059211,6,24
2025-06-14,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,90,179.1,0,75,85,83.71428571428571,6.750661343263233,7,24
2025-06-15,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,97,193.03,0,90,91,84.57142857142857,8.07995756707387,1,24
2025-06-16,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,97,87,82.42857142857143,9.235026490796562,2,25
2025-06-17,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,72,143.28,0,72,75,82.0,9.695359714832659,3,25
2025-06-18,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,71,141.29,0,72,81,80.57142857142857,10.564991605252114,4,25
2025-06-19,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,60,119.4,0,71,87,76.71428571428571,12.566016150903273,5,25
2025-06-20,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,64,127.36,0,60,75,75.14285714285714,13.471309902017342,6,25
2025-06-21,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,63,125.37,0,64,90,71.28571428571429,12.324964985944662,7,25
2025-06-22,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,66,131.34,0,63,97,66.85714285714286,4.8452234702013985,1,25
2025-06-23,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,63,125.37,0,66,72,65.57142857142857,4.429339411136566,2,26
2025-06-24,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,74,147.26,1,63,72,65.85714285714286,4.947341758580103,3,26
2025-06-25,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,66,131.34,1,74,71,65.14285714285714,4.4131837120372035,4,26
2025-06-26,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,57,113.43,0,66,60,64.71428571428571,5.089672082242814,5,26
2025-06-27,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,95,189.05,1,57,64,69.14285714285714,12.482368517614105,6,26
2025-06-28,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,68,135.32,0,95,63,69.85714285714286,12.212405870378577,7,26
2025-06-29,STR-BLR-01,SKU-1002,Whole Wheat Bread,Bakery,1.99,84,167.16,0,68,66,72.42857142857143,13.125765283811619,1,26
2025-01-01,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,0,0,53.0,0.0,4,1
2025-01-02,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,67,569.5,1,53,0,60.0,9.899494936611665,5,1
2025-01-03,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,67,0,58.333333333333336,7.571877794400365,6,1
2025-01-04,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,53,450.5,0,55,0,57.0,6.733003292241386,7,1
2025-01-05,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,60,510.0,0,53,0,57.6,5.9833101206606365,1,1
2025-01-06,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,58,493.0,0,60,0,57.666666666666664,5.354126134736337,2,2
2025-01-07,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,48,408.0,0,58,0,56.285714285714285,6.102302453836195,3,2
2025-01-08,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,55,467.5,0,48,53,56.57142857142857,5.968169536721257,4,2
2025-01-09,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,61,518.5,0,55,67,55.714285714285715,4.461475305855891,5,2
2025-01-10,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,54,459.0,0,61,55,55.57142857142857,4.503966505838414,6,2
2025-01-11,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,54,53,57.285714285714285,5.529143565818179,7,2
2025-01-12,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,65,552.5,0,65,60,58.0,6.2182527020592095,1,2
2025-01-13,STR-BLR-01,SKU-1003,Arabica Coffee 250g,Beverages,8.5,79,671.5,1,65,58,61.0,10.082988974836116,2,3
